,date,year,month,day,time,hour,minute,latitude,longitude,material_at_origin,land_use_at_origin,size,suppressed_by,suppressing_agency,facility_identification,other_companies,voltage_volts_,equipment_involved_with_ignition,type,was_there_an_outage,date_1,time_1,suspected_initiating_event,equipment_facility_failure,contact_from_object,facility_contacted,contributing_factor,unnamed_23,material_at_origin_comments,voltage
122,9/20/2020,2020,9,20,11:50:00 AM,11,50,36.5333883,-121.4238217,Vegetation,Barren/Other,3 meters - 0.25 Acres,Fire Agency,Gonzales FD,Circuit ID: 182131101,Y,,Conductor - Primary,Overhead,Y,9/20/2020 0:00,11:46:00,Equipment - PG&E,Conductor failure-all,N.A.,N.A.,N.A.,,,12000
123,9/18/2020,2020,9,18,9:52:00 PM,21,52,34.413213,-119.081145,Vegetation,Shrub,3 meters - 0.25 Acres,Fire Agency,Kern County FD,Circuit ID: 253391106 ,Y,,Conductor - Primary,Overhead,Y,9/18/2020 0:00,21:50:00,Contact from object,N.A.,Vegetation,Conductor - Primary,N.A.,,,12000
124,9/18/2020,2020,9,18,5:49:00 PM,17,49,38.718824,-121.784135,Vegetation,Agriculture,1 meter - < 3 meters,Fire Agency,Willow Creek FD,Circuit ID: 063191105,Y,,Conductor - Primary,Overhead,Y,9/18/2020 0:00,16:38:00,Contact from object,N.A.,Vegetation,Conductor - Primary,N.A.,,,12000
125,9/18/2020,2020,9,18,3:20:00 PM,15,20,38.426345,-122.6845133,Vegetation,Hardwood Forest,1 meter - < 3 meters,Fire Agency,Santa Rosa FD,Circuit ID: 042151111 ,Y,,Conductor - Secondary,Overhead,Y,9/18/2020 0:00,15:52:00,Contact from object,N.A.,Vegetation,Conductor - Secondary,N.A.,,,750
126,9/17/2020,2020,9,17,12:14:19 AM,0,14,36.555105,-119.242165,Vegetation,Agriculture,3 meters - 0.25 Acres,Fire Agency,Tulare County FD,Pole ID: 100725983,N,,Guy/Span Wire,Overhead,Y,9/17/2020 0:00,13:58:00,Contact from object,N.A.,Vehicle,Guy/Span Wire,N.A.,,,12000
127,9/17/2020,2020,9,17,8:54:00 AM,8,54,38.833792,-121.189394,Other,Urban,1 meter - < 3 meters,Unknown,N.A.,3423,N,,Pothead,Overhead,Y,9/17/2020 0:00,8:47:00,Contact from object,N.A.,Animal,Pothead,N.A.,,,12000
128,9/16/2020,2020,9,16,4:47:00 PM,16,47,37.691001,-122.412634,Vegetation,Urban,0.25 - 10 Acres,Cal Fire,Cal Fire/Brisbane FD,Switch: 2849,Y,,Splice/Clamp/Connector,Overhead,Y,9/16/2020 0:00,16:35:00,Equipment - PG&E,Fuse failure - all,N.A.,N.A.,N.A.,,,12000
129,9/14/2020,2020,9,14,6:11:00 AM,6,11,36.01766,-119.47365,Vegetation,Herbaceous,3 meters - 0.25 Acres,Cal Fire,N.A.,046/346,N,,Conductor - Transmission,Overhead,Y,9/14/2020 0:00,6:02:00,Contact from object,N.A.,Animal,Conductor - Transmission,N.A.,,,115000
130,9/12/2020,2020,9,12,2:29:00 PM,14,29,37.8796667,-120.4571033,Vegetation,Urban,0.25 - 10 Acres,Cal Fire,N.A.,Circuit ID: 163781701,N,,Conductor - Secondary,Overhead,N,N.A.,N.A.,Contact from object,N.A.,Vehicle,Conductor - Secondary,N.A.,,,17000
131,9/11/2020,2020,9,11,10:34:00 AM,10,34,38.95639912,-121.1061578,Other,Hardwood Woodland,1 meter - < 3 meters,Fire Agency,Auburn FD,Fuse: 9953,Y,,Fuse,Overhead,Y,9/11/2020 0:00,10:24:00,Contact from object,N.A.,Animal,Fuse,N.A.,,,12000
132,9/9/2020,2020,9,9,10:48:00 AM,10,48,38.168543,-120.39128,Vegetation,Shrub,0.25 - 10 Acres,Cal Fire,N.A.,Eqp ID: 79826,N,,Recloser,Padmounted,Y,9/9/2020 0:00,10:53:00,Equipment - PG&E,Recloser failure,N.A.,N.A.,N.A.,,,17000
133,9/8/2020,2020,9,8,10:02:00 PM,22,2,40.018248,-122.087647,Vegetation,Agriculture,3 meters - 0.25 Acres,Cal Fire,N.A.,Circuit ID: 103481102 ,Y,,Conductor - Primary,Overhead,Y,9/8/2020 20:55,20:55:00,Contact from object,N.A.,Vegetation,Conductor - Primary,N.A.,,,12000
134,9/8/2020,2020,9,8,6:18:00 PM,18,18,38.4478783,-121.8583117,Vegetation,Agriculture,3 meters - 0.25 Acres,Fire Agency,Dixon FD,Circuit ID: 062061106,Y,,Conductor - Primary,Overhead,Y,9/8/2020 18:12,18:12:00,Contact from object,N.A.,Animal,Conductor - Primary,N.A.,,,12000
135,9/8/2020,2020,9,8,2:41:00 PM,14,41,37.653499,-121.673915,Other,Agriculture,0.25 - 10 Acres,Cal Fire,N.A.,Circuit ID: 013751102,Y,,Conductor - Primary,Overhead,Y,9/8/2020 14:30,14:30:00,Equipment - PG&E,Conductor failure-all,N.A.,N.A.,N.A.,,,12000
136,9/8/2020,2020,9,8,11:21:00 AM,11,21,40.437373,-122.299072,Other,Urban,1 meter - < 3 meters,Fire Agency,Anderson FD,Circuit ID: 103261101,Y,,Conductor - Secondary,Overhead,Y,9/8/2020 0:00,11:20:00,Contact from object,N.A.,Vegetation,Conductor - Secondary,N.A.,,,12000
137,9/8/2020,2020,9,8,3:06:00 AM,3,6,40.1864933,-122.21408,Vegetation,Urban,0.25 - 10 Acres,Cal Fire,N.A.,"Circuit ID: 103531103, SAP Eqp ID: 101544948",Y,,Pole,Overhead,Y,9/8/2020 3:39,3:39:00,Equipment - PG&E,,N.A.,N.A.,N.A.,,,12000
138,9/8/2020,2020,9,8,2:33:00 AM,2,33,40.4683953,-122.3113687,Vegetation,Urban,3 meters - 0.25 Acres,Cal Fire,N.A.,"Circuit ID: 103441102, SAP ID: 101496111, 101496112",Y,,Conductor - Primary,Overhead,Y,9/8/2020 1:45,1:45:00,Contact from object,N.A.,Vegetation,Conductor - Primary,N.A.,,,12000
139,9/7/2020,2020,9,7,4:26:00 AM,4,26,37.948679,-122.520107,Vegetation,Urban,3 meters - 0.25 Acres,Fire Agency,Central Marin FD,Meter: 1007683605,Y,,Service Drop,Overhead,Y,9/7/2020 0:00,4:26,Contact from object,N.A.,Vegetation,Service Drop,N.A.,,,750
140,9/7/2020,2020,9,7,6:04:00 PM,18,4,37.000816,-121.885086,Vegetation,Conifer Forest,1 meter - < 3 meters,Fire Agency,Rio Del Mar FD,Circuit ID: 083692105,Y,,Conductor - Primary,Overhead,Y,9/7/2020 18:30,18:30:00,Contact from object,N.A.,Vegetation,Conductor - Primary,N.A.,,,21000
141,9/7/2020,2020,9,7,12:16:18 AM,0,16,38.83104154,-123.0471393,Vegetation,Hardwood Forest,3 meters - 0.25 Acres,Cal Fire,N.A.,"Circuit ID: 042821101, SAP ID: 101964553",Y,,Conductor - Primary,Overhead,Y,9/7/2020 0:00,16:14:00,Contact from object,N.A.,Other,Conductor - Primary,Weather,,,12000
142,9/7/2020,2020,9,7,11:27:00 AM,11,27,36.5459317,-121.3914033,Other,Herbaceous,0.25 - 10 Acres,Fire Agency,Gonzales FD,Structure: 018/093; SAP Eqp: 40650909,N,,Conductor - Transmission,Overhead,Y,9/7/2020 0:00,10:58:00,Contact from object,N.A.,Animal,Conductor - Transmission,N.A.,,,115000
143,9/6/2020,2020,9,6,8:58:00 PM,20,58,37.01735,-122.12241,Vegetation,Conifer Forest,0.25 - 10 Acres,Cal Fire,Cal Fire & Scotts Valley FD,Circuit ID: 083252107 ,Y,,Conductor - Primary,Overhead,Y,9/6/2020 17:07,17:07:00,Contact from object,N.A.,Vehicle,Conductor - Primary,N.A.,,,21000
144,9/6/2020,2020,9,6,4:47:00 PM,16,47,36.87369593,-121.5854286,Vegetation,Hardwood Forest,0.25 - 10 Acres,Cal Fire,N.A.,CGC: 412443857077,Y,,Transformer,Overhead,Y,9/6/2020 16:39,16:39:00,Equipment - PG&E,Transformer failure,N.A.,N.A.,N.A.,,,12000
145,9/6/2020,2020,9,6,2:29:00 PM,14,29,41.249253,-123.766946,Vegetation,Conifer Forest,0.25 - 10 Acres,Cal Fire,N.A.,Circuit ID: 192401101,Y,,Conductor - Primary,Overhead,Y,9/6/2020 14:27,14:27:00,Contact from object,N.A.,Vegetation,Conductor - Primary,N.A.,,,12000
146,9/6/2020,2020,9,6,12:13:09 AM,0,13,37.7976833,-121.4547817,Other,Agriculture,3 meters - 0.25 Acres,Fire Agency,Tracy FD,Circuit ID: 162881106,Y,,Conductor - Primary,Overhead,N,N.A.,N.A.,Contact from object,N.A.,Balloon,Conductor - Primary,N.A.,,,12000
147,9/6/2020,2020,9,6,1:04:00 PM,13,4,38.9551,-123.591078,Other,Conifer Forest,1 meter - < 3 meters,Cal Fire,N.A.,Circuit ID: 043381101 ,Y,,Service Drop,Overhead,N,N.A.,N.A.,Equipment - PG&E,Transformer failure,N.A.,N.A.,N.A.,,,12000
148,9/6/2020,2020,9,6,12:49:00 PM,12,49,34.602574,-120.146235,Vegetation,Urban,3 meters - 0.25 Acres,Fire Agency,Santa Barbara County FD,Circuit ID: 183041102,Y,,Conductor - Open Wire Secondary,Overhead,Y,9/6/2020 12:46,12:46:00,Equipment - PG&E,Conductor failure-all,N.A.,N.A.,N.A.,,,12000
149,9/6/2020,2020,9,6,9:00:00 AM,9,0,35.5055033,-119.6895333,Vegetation,Urban,3 meters - 0.25 Acres,Fire Agency,Kern County FD,Pole ID: 100238348,Y,,Pole,Overhead,Y,9/6/2020 8:41,8:41:00,Contact from object,N.A.,Vehicle,Pole,N.A.,,,12000
150,9/5/2020,2020,9,5,8:57:00 PM,20,57,40.112855,-123.749815,Other,Herbaceous,3 meters - 0.25 Acres,Cal Fire,N.A.,44913382,N,,Conductor - Transmission,Overhead,N,N.A.,N.A.,Contact from object,N.A.,Animal,Conductor - Transmission,N.A.,,,60000
151,9/5/2020,2020,9,5,3:37:00 PM,15,37,39.2002717,-120.8382733,Other,Conifer Forest,3 meters - 0.25 Acres,Cal Fire,N.A.,1327,N,,Switch,Overhead,N,N.A.,N.A.,Equipment - PG&E,Switch failure,N.A.,N.A.,N.A.,,,12000
152,9/5/2020,2020,9,5,12:07:50 AM,0,7,37.23621,-121.93641,Vegetation,Hardwood Woodland,3 meters - 0.25 Acres,Fire Agency,Santa Clara County FD,"Circuit ID: 083431116, SAP ID: 100516737",Y,,Conductor - Primary,Overhead,Y,9/5/2020 0:00,7:44:00,Contact from object,N.A.,Animal,Conductor - Primary,N.A.,,,12000
153,9/5/2020,2020,9,5,7:59:00 AM,7,59,36.5865717,-121.6016483,Other,Urban,3 meters - 0.25 Acres,Cal Fire,N.A.,Circuit ID: 182731102,Y,,Splice/Clamp/Connector,Overhead,Y,9/5/2020 7:38,7:38:00,Equipment - PG&E,Splice/Clamp/Connector,N.A.,N.A.,N.A.,,,12000
154,9/4/2020,2020,9,4,3:21:00 PM,15,21,37.487902,-122.211859,Other,Urban,1 meter - < 3 meters,Fire Agency,Redwood City FD,Circuit ID: 024161102,Y,,Conductor - Primary,Overhead,Y,9/4/2020 0:00,15:20:00,Equipment - PG&E,Conductor failure-all,N.A.,N.A.,N.A.,,,12000
155,9/3/2020,2020,9,3,1:01:00 PM,13,1,34.666474,-120.132763,Other,Herbaceous,0.25 - 10 Acres,Fire Agency,Santa Barbara County FD,Circuit ID: 182721104,Y,,Conductor - Primary,Overhead,Y,9/3/2020 14:21,12:45:00,Equipment - PG&E,Pole failure,N.A.,N.A.,N.A.,,,12000
156,9/1/2020,2020,9,1,12:04:00 PM,12,4,34.8975917,-120.2976117,Vegetation,Agriculture,1 meter - < 3 meters,Customer,N.A.,CGC: 513113551650 ,N,,Splice/Clamp/Connector,Overhead,Y,9/1/2020 13:16,13:16:00,Equipment - PG&E,Splice/Clamp/Connector,N.A.,N.A.,N.A.,,,12000
157,9/1/2020,2020,9,1,11:15:00 AM,11,15,39.40851031,-121.2899763,Vegetation,Conifer Forest,0.25 - 10 Acres,Cal Fire,N.A.,Circuit ID: 103201102,N,,Conductor - Primary,Overhead,Y,9/1/2020 10:15,10:15:00,Contact from object,N.A.,Vegetation,Conductor - Primary,N.A.,,,12000
158,8/31/2020,2020,8,31,10:28:00 AM,10,28,38.641423,-121.589527,Other,Agriculture,3 meters - 0.25 Acres,Fire Agency,West Sacramento FD,Capacitor Bank: C497,Y,,Capacitor Bank,Overhead,N,N.A.,N.A.,Equipment - PG&E,Capacitor bank failure,N.A.,N.A.,N.A.,,,12000
159,8/30/2020,2020,8,30,11:50:00 PM,23,50,37.6877867,-121.4161867,Vegetation,Urban,3 meters - 0.25 Acres,Fire Agency,Tracy FD,Circuit ID: 163091101; SAP ID: 102054685,Y,,Conductor - Primary,Overhead,Y,8/30/2020 0:10,22:40:00,Equipment - PG&E,Conductor failure-all,N.A.,N.A.,N.A.,,,12000
160,8/30/2020,2020,8,30,1:30:00 PM,13,30,36.78185,-119.81126,Vegetation,Urban,1 meter - < 3 meters,Unknown,N.A.,Meter: 1004234040,Y,,Service Drop,Overhead,Y,8/30/2020 14:29,14:29:00,Equipment - PG&E,Conductor failure-all,N.A.,N.A.,N.A.,,,750
161,8/30/2020,2020,8,30,1:24:00 PM,13,24,39.486,-121.5062,Vegetation,Urban,1 meter - < 3 meters,Cal Fire,N.A.,"Circuit ID: 102911107, SAP ID: 100395767",Y,,Conductor - Primary,Overhead,Y,8/30/2020 13:17,13:17:00,Contact from object,N.A.,Vegetation,Conductor - Primary,N.A.,,,12000
162,8/26/2020,2020,8,26,1:23:00 PM,13,23,39.563799,-123.402385,Vegetation,Conifer Forest,0.25 - 10 Acres,Cal Fire,Cal Fire Mendocino Unit,Circuit ID: 042681102,Y,,Conductor - Primary,Overhead,Y,8/26/2020 0:00,13:19:00,Contact from object,N.A.,Vegetation,Conductor - Primary,N.A.,,,12000
163,8/26/2020,2020,8,26,4:05:00 PM,16,5,38.113086,-121.402998,Other,Herbaceous,3 meters - 0.25 Acres,Fire Agency,Woodbridge FD,Fuse: 3783,Y,,Fuse,Overhead,Y,8/26/2020 15:11,15:11:00,Equipment - PG&E,Fuse failure - all,N.A.,N.A.,N.A.,,,21000
164,8/25/2020,2020,8,25,7:50:00 AM,7,50,37.91855,-122.55477,Vegetation,Hardwood Forest,1 meter - < 3 meters,Self Extinguished,N.A.,Fuse: 2443,Y,,Fuse,Overhead,Y,8/25/2020 6:15,6:15:00,Equipment - PG&E,Fuse failure - all,N.A.,N.A.,N.A.,,,12000
165,8/25/2020,2020,8,25,8:47:00 PM,20,47,38.8460667,-121.3958167,Other,Agriculture,3 meters - 0.25 Acres,Cal Fire,N.A.,Circuit ID: 152442110,Y,,Jumper,Overhead,Y,8/25/2020 0:00,20:46:00,Equipment - PG&E,,N.A.,N.A.,N.A.,,,21000
166,8/25/2020,2020,8,25,6:00:00 PM,18,0,38.846093,-121.37759,Other,Agriculture,3 meters - 0.25 Acres,Cal Fire,N.A.,Circuit ID: 152442110,Y,,Conductor - Primary,Overhead,Y,8/25/2020 0:00,15:30:00,Contact from object,N.A.,Balloon,Conductor - Primary,N.A.,,,21000
167,8/25/2020,2020,8,25,5:32:00 PM,17,32,38.8374883,-121.3957267,Other,Herbaceous,0.25 - 10 Acres,Cal Fire,N.A.,Circuit ID: 152442110,N,,Jumper,Overhead,Y,8/25/2020 0:00,22:17:00,Equipment - PG&E,,N.A.,N.A.,N.A.,,,12000
168,8/25/2020,2020,8,25,4:25:00 PM,16,25,38.7389383,-121.1935583,Vegetation,Urban,3 meters - 0.25 Acres,Fire Agency,South Placer FD,Circuit ID: 152571102,Y,,Conductor - Primary,Overhead,Y,8/25/2020 16:18,16:18:00,Contact from object,N.A.,Vegetation,Conductor - Primary,N.A.,,,12000
169,8/25/2020,2020,8,25,8:47:00 AM,8,47,40.27761573,-122.3077984,Vegetation,Hardwood Woodland,3 meters - 0.25 Acres,Unknown,N.A.,CGC: 119145034420 ,N,,Transformer,Overhead,Y,8/25/2020 0:00,8:43:00,Equipment - PG&E,Transformer failure,N.A.,N.A.,N.A.,,,12000
170,8/24/2020,2020,8,24,5:38:00 PM,17,38,38.565739,-122.57517,Vegetation,Hardwood Forest,3 meters - 0.25 Acres,Cal Fire,N.A.,Circuit ID: 042711102,Y,,Conductor - Primary,Overhead,Y,8/24/2020 0:00,17:34:00,Contact from object,N.A.,Vegetation,Conductor - Primary,N.A.,,,12000
171,8/23/2020,2020,8,23,6:46:00 AM,6,46,36.894553,-121.815206,Vegetation,Agriculture,1 meter - < 3 meters,Fire Agency,Pajaro Dunes FD,Circuit ID: 083192103,Y,,Conductor - Primary,Overhead,Y,8/23/2020 6:45,6:45:00,Contact from object,N.A.,Vegetation,Conductor - Primary,N.A.,,,21000
172,8/23/2020,2020,8,23,2:02:00 AM,2,2,36.684414,-120.260325,Other,Herbaceous,3 meters - 0.25 Acres,Fire Agency,Fresno County Fire Prevention,Circuit ID: 252361112,Y,,Conductor - Primary,Overhead,Y,8/22/2020 23:49,23:49:00,Equipment - PG&E,Conductor failure-all,N.A.,N.A.,N.A.,,,12000
173,8/21/2020,2020,8,21,4:35:00 PM,16,35,40.60203,-122.24938,Other,Urban,0.25 - 10 Acres,Cal Fire,N.A.,Circuit ID: 103351104,Y,,Conductor - Primary,Overhead,Y,8/21/2020 11:31,11:31:00,Contact from object,N.A.,Vehicle,Conductor - Primary,N.A.,,,12000
174,8/21/2020,2020,8,21,3:45:00 PM,15,45,38.72218,-120.8100567,Other,Hardwood Woodland,0.25 - 10 Acres,Cal Fire,N.A.,"Circuit: El Dorado-Missouri Flats #1, Structure: 13/115",N,,Insulator,Overhead,Y,8/21/2020 0:00,15:21:00,Equipment - PG&E,Insulator failure,N.A.,N.A.,N.A.,,,12000
175,8/21/2020,2020,8,21,3:24:00 PM,15,24,37.707014,-121.644004,Other,Herbaceous,3 meters - 0.25 Acres,Fire Agency,Alco FD,Circuit ID: 013751103,Y,,Conductor - Primary,Overhead,Y,8/21/2020 15:10,15:10:00,Contact from object,N.A.,Vehicle,Conductor - Primary,N.A.,,,12000
176,8/20/2020,2020,8,20,7:23:00 PM,19,23,40.153578,-122.238021,Vegetation,Urban,0.25 - 10 Acres,Fire Agency,Red Bluff FD,Pole ID: 101536445/A022/175,Y,,Pole,Overhead,Y,8/20/2020 0:00,19:16:00,Contact from object,N.A.,Vehicle,Pole,N.A.,,,12000
177,8/20/2020,2020,8,20,11:47:00 AM,11,47,38.932369,-122.751456,Vegetation,Herbaceous,3 meters - 0.25 Acres,Unknown,Third-Party,Circuit ID: 043311102 ,N,,Conductor - Primary,Overhead,Y,8/20/2020 11:03,11:40:00,Contact from object,N.A.,Other,Conductor - Primary,Human Error,,,12000
178,8/20/2020,2020,8,20,1:49:00 AM,1,49,36.2388383,-120.30149,Other,Herbaceous,0.25 - 10 Acres,Cal Fire,N.A.,Circuit ID: 252381107 Pole ID: 100743822,Y,,Insulator,Overhead,Y,8/20/2020 0:51,0:51:00,Contact from object,N.A.,Animal,Insulator,N.A.,,,12000
179,8/20/2020,2020,8,20,12:42:00 AM,0,42,39.00463,-122.89411,Other,Agriculture,1 meter - < 3 meters,Unknown,N.A.,"Circuit ID: 042141101, SAP ID: 102159653",Y,,Transformer,Overhead,Y,8/20/2020 0:19,0:19:00,Weather,Transformer failure,N.A.,N.A.,Weather,,,12000
180,8/19/2020,2020,8,19,4:41:00 AM,4,41,39.0892,-121.1163,Vegetation,Herbaceous,3 meters - 0.25 Acres,Cal Fire,N.A.,Circuit ID: 152691109,Y,,Conductor - Primary,Overhead,Y,8/19/2020 0:00,4:01:00,Contact from object,N.A.,Vegetation,Conductor - Primary,N.A.,,,12000
181,8/19/2020,2020,8,19,9:19:00 AM,9,19,39.136956,-121.01754,Other,Hardwood Woodland,1 meter - < 3 meters,Unknown,N.A.,Circuit: Drum-Rio Oso #2; Structure: 16/135,N,,Conductor - Transmission,Overhead,Y,8/19/2020 0:00,9:19,Contact from object,N.A.,Animal,Conductor - Transmission,N.A.,,,115000
182,8/19/2020,2020,8,19,2:31:00 PM,14,31,38.795,-121.2336383,Other,Urban,3 meters - 0.25 Acres,Cal Fire,N.A.,Circuit ID: 152061104,Y,,Service Drop,Overhead,Y,8/19/2020 0:00,14:21:00,Equipment - PG&E,Conductor failure-all,N.A.,N.A.,N.A.,,,12000
183,8/19/2020,2020,8,19,12:06:45 AM,0,6,39.4145,-123.781508,Other,Conifer Forest,3 meters - 0.25 Acres,Customer,N.A.,Circuit ID: 042761102,Y,,Conductor - Secondary,Overhead,N,N.A.,N.A.,Contact from object,N.A.,Vegetation,Conductor - Secondary,N.A.,,,12000
184,8/19/2020,2020,8,19,6:41:00 AM,6,41,38.836172,-120.951452,Vegetation,Herbaceous,0.25 - 10 Acres,Cal Fire,N.A.,Circuit ID: 153652109,N,,Conductor - Primary,Overhead,Y,8/19/2020 6:22,6:22:00,Contact from object,N.A.,Vegetation,Conductor - Primary,N.A.,,,21000
185,8/18/2020,2020,8,18,6:24:00 PM,18,24,37.9752138,-121.3247664,Other,Urban,3 meters - 0.25 Acres,Fire Agency,Stockton FD,Circuit: 163121106,Y,,Splice/Clamp/Connector,Overhead,Y,8/18/2020 0:00,18:23:00,Equipment - PG&E,Splice/Clamp/Connector,N.A.,N.A.,N.A.,,,12000
186,8/18/2020,2020,8,18,2:58:00 PM,14,58,37.596295,-121.636355,Vegetation,Herbaceous,0.25 - 10 Acres,Cal Fire,PG&E SIPT / Cal Fire,Circuit ID: 013751102 ,Y,,Conductor - Secondary,Overhead,Y,8/18/2020 0:00,14:56:00,Equipment - PG&E,Pole failure,N.A.,N.A.,N.A.,,,750
187,8/18/2020,2020,8,18,12:11:00 AM,0,11,39.2125,-121.47876,Other,Herbaceous,3 meters - 0.25 Acres,Fire Agency,Browns Valley FD,"Circuit ID: 152331108, SAP ID: 41154781",Y,,Capacitor Bank,Overhead,Y,8/18/2020 0:00,10:59:00,Weather,Capacitor bank failure,N.A.,N.A.,Weather,,,12000
188,8/17/2020,2020,8,17,5:49:00 AM,5,49,39.33048,-121.19592,Other,Herbaceous,3 meters - 0.25 Acres,Cal Fire,Cal Fire NEU West,Circuit: Colgate-Palermo; Structure: 000/008,N,,Insulator,Overhead,Y,8/17/2020 0:00,5:49:00,Weather,Insulator,N.A.,N.A.,Weather,,,60000
189,8/17/2020,2020,8,17,6:11:00 PM,18,11,38.81507,-120.873448,Vegetation,Hardwood Forest,10 - 100 Acres,Cal Fire,N.A.,Circuit ID: 153082106,Y,,Conductor - Primary,Overhead,Y,8/17/2020 17:55,17:55:00,Contact from object,N.A.,Vegetation,Conductor - Primary,N.A.,,,21000
190,8/17/2020,2020,8,17,8:11:00 PM,20,11,37.856589,-122.072928,Other,Urban,3 meters - 0.25 Acres,Cal Fire,N.A.,CGC: 315462149780,N,,Transformer,Underground,Y,8/17/2020 0:00,21:07:00,Equipment - PG&E,Transformer failure,N.A.,N.A.,N.A.,,,12000
191,8/17/2020,2020,8,17,6:18:00 PM,18,18,38.887734,-122.5851877,Other,Urban,0.25 - 10 Acres,Cal Fire,N.A.,"Circuit ID: 043361103, SAP ID: 103941864",Y,,Splice/Clamp/Connector,Overhead,Y,8/17/2020 0:00,18:18:00,Equipment - PG&E,Splice/Clamp/Connector,N.A.,N.A.,N.A.,,,12000
192,8/17/2020,2020,8,17,2:12:00 AM,2,12,38.927765,-121.357837,Vegetation,Herbaceous,3 meters - 0.25 Acres,Fire Agency,Lincoln FD,Fuse: 7315,Y,,Fuse,Overhead,Y,8/17/2020 0:00,1:40:00,Weather,Fuse,N.A.,N.A.,Weather,,,12000
193,8/16/2020,2020,8,16,4:49:00 PM,16,49,37.173375,-122.06282,Vegetation,Conifer Forest,3 meters - 0.25 Acres,Fire Agency,Cupertino FD,Circuit ID: 082021106 ,Y,,Conductor - Primary,Overhead,Y,8/16/2020 3:00,3:00:00,Contact from object,N.A.,Vegetation,Conductor - Primary,N.A.,,,12000
194,8/16/2020,2020,8,16,3:27:00 PM,15,27,37.523893,-122.353384,Vegetation,Urban,0.25 - 10 Acres,Fire Agency,San Mateo County FD,Pole ID: 100257344,N,,Insulator,Overhead,Y,8/16/2020 15:10,15:10:00,Equipment - PG&E,Insulator failure,N.A.,N.A.,N.A.,,,12000
195,8/16/2020,2020,8,16,3:25:00 PM,15,25,37.249291,-122.031624,Vegetation,Urban,0.25 - 10 Acres,Fire Agency,Santa Clara County FD,Circuit ID: 083371107 ,Y,,Conductor - Primary,Overhead,Y,8/16/2020 14:57,14:57:00,Contact from object,N.A.,Vegetation,Conductor - Primary,N.A.,,,12000
196,8/16/2020,2020,8,16,12:32:00 PM,12,32,37.254204,-121.914403,Other,Urban,3 meters - 0.25 Acres,Fire Agency,San Jose FD,Circuit ID: 083431109,Y,,Splice/Clamp/Connector,Overhead,Y,8/16/2020 0:00,12:22:00,Equipment - PG&E,Splice/Clamp/Connector,N.A.,N.A.,N.A.,,,12000
197,8/16/2020,2020,8,16,7:46:00 AM,7,46,37.166344,-121.991756,Vegetation,Agriculture,0.25 - 10 Acres,Cal Fire,N.A.,Circuit ID: 082021106,Y,,Conductor - Primary,Overhead,Y,8/16/2020 2:54,2:51:00,Weather,Conductor - Primary,N.A.,N.A.,Weather,,,12000
198,8/16/2020,2020,8,16,7:33:00 AM,7,33,38.423337,-121.953252,Vegetation,Urban,3 meters - 0.25 Acres,Fire Agency,Vacaville FD,Circuit ID: 063591105,Y,,Conductor - Primary,Overhead,Y,8/16/2020 7:28,7:28:00,Contact from object,N.A.,Vegetation,Conductor - Primary,N.A.,,,12000
199,8/15/2020,2020,8,15,3:55:00 PM,15,55,37.322001,-121.995959,Vegetation,Urban,0.25 - 10 Acres,Fire Agency,San Jose FD,Pole ID:100535290,N,,Guy/Span Wire,Overhead,Y,8/15/2020 15:47,15:47:00,Contact from object,N.A.,Vegetation,Guy/Span Wire,N.A.,,,12000
200,8/15/2020,2020,8,15,8:48:00 PM,20,48,40.1121,-122.1602,Vegetation,Herbaceous,0.25 - 10 Acres,Cal Fire,N.A.,"Circuit ID: 103391102, SAP ID: 101543506",Y,,Conductor - Primary,Overhead,Y,8/15/2020 20:42,20:43:00,Contact from object,N.A.,Vegetation,Conductor - Primary,N.A.,,,12000
201,8/15/2020,2020,8,15,6:31:00 PM,18,31,38.259581,-122.075286,Other,Urban,1 meter - < 3 meters,Fire Agency,Fairfield FD,CGC: 219786921602,N,,Transformer,Underground,Y,8/15/2020 17:56,17:56:00,Equipment - PG&E,Transformer failure,N.A.,N.A.,N.A.,,,12000
202,8/15/2020,2020,8,15,6:22:00 PM,18,22,37.69593869,-121.4326567,Other,Urban,0.25 - 10 Acres,Fire Agency,South County FD,"Circuit ID: 163091102, SAP ID: 102053187",Y,,Conductor - Primary,Overhead,Y,8/15/2020 18:14,18:14:00,Equipment - PG&E,Splice/Clamp/Connector,N.A.,N.A.,N.A.,,,12000
203,8/15/2020,2020,8,15,5:50:00 PM,17,50,37.41892,-121.911285,Vegetation,Urban,0.25 - 10 Acres,Fire Agency,Milpitas FD,"Circuit ID: 083892108, SAP ID: 100558631",Y,,Conductor - Primary,Overhead,Y,8/15/2020 17:42,17:42:00,Contact from object,N.A.,Animal,Conductor - Primary,N.A.,,,21000
204,8/15/2020,2020,8,15,5:26:00 PM,17,26,39.3720967,-121.7114367,Vegetation,Urban,1 meter - < 3 meters,Cal Fire,N.A.,"Circuit ID: 103241101, SAP ID: 100377121",Y,,Conductor - Secondary,Overhead,Y,8/15/2020 0:00,17:25:00,Contact from object,N.A.,Vegetation,Conductor - Secondary,N.A.,,,12000
